station,time,tavg,prcp,wspd,pres,tsun,name,latitude,longitude
84370,1974-04-01,27.9,,,,,Tumbes,-3.55,-80.4
84370,1974-05-01,26.8,,,,,Tumbes,-3.55,-80.4
84370,1974-06-01,24.6,,,,,Tumbes,-3.55,-80.4
84370,1974-07-01,23.0,,,,,Tumbes,-3.55,-80.4
84370,1974-08-01,22.3,,,,,Tumbes,-3.55,-80.4
84370,1974-09-01,22.2,,,,,Tumbes,-3.55,-80.4
84370,1974-10-01,23.9,11.0,,1010.9,,Tumbes,-3.55,-80.4
84370,1974-11-01,24.0,7.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1975-02-01,26.4,63.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1975-03-01,27.7,,,,,Tumbes,-3.55,-80.4
84370,1975-04-01,27.5,,,,,Tumbes,-3.55,-80.4
84370,1975-06-01,24.8,,,,,Tumbes,-3.55,-80.4
84370,1975-07-01,23.1,0.0,,,,Tumbes,-3.55,-80.4
84370,1975-08-01,22.3,,,,,Tumbes,-3.55,-80.4
84370,1975-09-01,22.9,,,,,Tumbes,-3.55,-80.4
84370,1975-10-01,23.2,,,,,Tumbes,-3.55,-80.4
84370,1975-11-01,23.5,,,,,Tumbes,-3.55,-80.4
84370,1975-12-01,24.7,,,,,Tumbes,-3.55,-80.4
84370,1976-01-01,26.2,,,,,Tumbes,-3.55,-80.4
84370,1976-02-01,26.9,,,,,Tumbes,-3.55,-80.4
84370,1976-03-01,27.5,,,,,Tumbes,-3.55,-80.4
84370,1976-04-01,27.4,57.0,,1008.8,,Tumbes,-3.55,-80.4
84370,1976-05-01,27.1,,,1012.6,,Tumbes,-3.55,-80.4
84370,1976-06-01,26.6,0.0,,1008.9,,Tumbes,-3.55,-80.4
84370,1976-07-01,25.8,0.0,,1009.5,,Tumbes,-3.55,-80.4
84370,1976-08-01,25.3,,,,,Tumbes,-3.55,-80.4
84370,1976-09-01,24.4,,,,,Tumbes,-3.55,-80.4
84370,1976-10-01,24.3,,,,,Tumbes,-3.55,-80.4
84370,1976-11-01,25.5,0.0,,1009.4,,Tumbes,-3.55,-80.4
84370,1976-12-01,27.1,0.0,,,,Tumbes,-3.55,-80.4
84370,1977-01-01,26.8,,,,,Tumbes,-3.55,-80.4
84370,1977-02-01,27.0,46.0,,1009.0,,Tumbes,-3.55,-80.4
84370,1977-03-01,27.6,45.0,,1007.7,,Tumbes,-3.55,-80.4
84370,1977-04-01,27.5,18.0,,1008.3,,Tumbes,-3.55,-80.4
84370,1977-05-01,26.7,0.0,,1009.4,,Tumbes,-3.55,-80.4
84370,1977-06-01,25.6,0.0,,1010.3,,Tumbes,-3.55,-80.4
84370,1977-07-01,24.0,0.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1977-08-01,23.2,7.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1977-09-01,23.2,0.0,,,,Tumbes,-3.55,-80.4
84370,1977-10-01,24.0,0.0,,,,Tumbes,-3.55,-80.4
84370,1977-11-01,24.7,,,,,Tumbes,-3.55,-80.4
84370,1977-12-01,26.7,,,,,Tumbes,-3.55,-80.4
84370,1978-01-01,27.3,0.0,,1010.5,,Tumbes,-3.55,-80.4
84370,1978-02-01,28.2,0.0,,1008.8,,Tumbes,-3.55,-80.4
84370,1978-03-01,27.8,5.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1978-04-01,27.3,0.0,,1009.7,,Tumbes,-3.55,-80.4
84370,1978-05-01,26.8,0.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1978-06-01,22.9,0.0,,1011.2,,Tumbes,-3.55,-80.4
84370,1978-07-01,22.5,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1978-08-01,21.9,0.0,,1011.8,,Tumbes,-3.55,-80.4
84370,1978-09-01,22.1,0.0,,1011.6,,Tumbes,-3.55,-80.4
84370,1978-10-01,22.4,0.0,,1011.8,,Tumbes,-3.55,-80.4
84370,1978-11-01,24.3,0.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1978-12-01,25.7,0.0,,1013.0,,Tumbes,-3.55,-80.4
84370,1979-01-01,26.2,0.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1979-02-01,26.8,20.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1979-03-01,27.1,33.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1979-04-01,26.4,13.0,,1009.1,,Tumbes,-3.55,-80.4
84370,1979-05-01,25.0,0.0,,1010.6,,Tumbes,-3.55,-80.4
84370,1979-06-01,24.0,0.0,,1010.9,,Tumbes,-3.55,-80.4
84370,1979-07-01,22.4,4.0,,1012.4,,Tumbes,-3.55,-80.4
84370,1979-08-01,23.5,0.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1979-09-01,23.3,0.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1979-10-01,23.8,0.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1979-11-01,23.6,0.0,,1009.6,,Tumbes,-3.55,-80.4
84370,1979-12-01,24.9,0.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1980-01-01,26.6,0.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1980-02-01,27.1,15.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1980-03-01,27.6,12.0,,1008.6,,Tumbes,-3.55,-80.4
84370,1980-04-01,26.9,143.0,,1008.8,,Tumbes,-3.55,-80.4
84370,1980-05-01,26.5,,,,,Tumbes,-3.55,-80.4
84370,1980-06-01,25.3,,,,,Tumbes,-3.55,-80.4
84370,1980-07-01,23.3,0.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1980-08-01,22.4,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1980-09-01,22.7,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1980-10-01,23.5,0.0,,1011.1,,Tumbes,-3.55,-80.4
84370,1980-11-01,23.7,0.0,,1010.7,,Tumbes,-3.55,-80.4
84370,1980-12-01,25.0,0.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1981-02-01,26.2,0.0,,1008.8,,Tumbes,-3.55,-80.4
84370,1981-03-01,27.0,22.0,,1009.6,,Tumbes,-3.55,-80.4
84370,1981-04-01,26.8,0.0,,,,Tumbes,-3.55,-80.4
84370,1981-05-01,23.7,0.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1981-06-01,23.4,0.0,,1011.3,,Tumbes,-3.55,-80.4
84370,1981-07-01,22.9,0.0,,1011.3,,Tumbes,-3.55,-80.4
84370,1981-08-01,20.8,0.0,,1011.7,,Tumbes,-3.55,-80.4
84370,1981-09-01,23.1,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1981-10-01,22.1,0.0,,1011.1,,Tumbes,-3.55,-80.4
84370,1981-11-01,23.8,0.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1981-12-01,25.6,0.0,,1009.6,,Tumbes,-3.55,-80.4
84370,1982-01-01,26.3,0.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1982-02-01,27.2,0.0,,1009.3,,Tumbes,-3.55,-80.4
84370,1982-03-01,27.0,0.0,,1008.5,,Tumbes,-3.55,-80.4
84370,1982-04-01,26.5,0.0,,1009.9,,Tumbes,-3.55,-80.4
84370,1982-05-01,25.6,0.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1982-06-01,24.5,0.0,,1010.3,,Tumbes,-3.55,-80.4
84370,1982-07-01,23.8,0.0,,1009.9,,Tumbes,-3.55,-80.4
84370,1982-08-01,22.8,0.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1982-09-01,23.6,2.0,,1010.5,,Tumbes,-3.55,-80.4
84370,1982-10-01,25.2,0.0,,1009.2,,Tumbes,-3.55,-80.4
84370,1982-11-01,27.0,,,,,Tumbes,-3.55,-80.4
84370,1982-12-01,27.5,370.0,,1008.1,,Tumbes,-3.55,-80.4
84370,1983-01-01,27.0,,,,,Tumbes,-3.55,-80.4
84370,1983-02-01,27.3,345.0,,1007.5,,Tumbes,-3.55,-80.4
84370,1983-03-01,27.4,515.0,,1007.9,,Tumbes,-3.55,-80.4
84370,1983-04-01,27.2,515.0,,1007.9,,Tumbes,-3.55,-80.4
84370,1983-05-01,27.1,889.0,,1007.6,,Tumbes,-3.55,-80.4
84370,1983-07-01,26.4,,,1008.6,,Tumbes,-3.55,-80.4
84370,1983-08-01,25.6,0.0,,1011.4,,Tumbes,-3.55,-80.4
84370,1983-09-01,24.8,0.0,,1011.3,,Tumbes,-3.55,-80.4
84370,1983-10-01,24.4,0.0,,1011.2,,Tumbes,-3.55,-80.4
84370,1983-11-01,24.9,0.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1983-12-01,25.2,29.0,,1012.8,,Tumbes,-3.55,-80.4
84370,1984-01-01,25.9,0.0,,1010.3,,Tumbes,-3.55,-80.4
84370,1984-03-01,26.3,,,,,Tumbes,-3.55,-80.4
84370,1984-04-01,26.1,0.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1984-05-01,25.4,0.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1984-06-01,24.3,0.0,,1011.2,,Tumbes,-3.55,-80.4
84370,1984-07-01,25.7,0.0,,1012.5,,Tumbes,-3.55,-80.4
84370,1984-08-01,22.6,,,,,Tumbes,-3.55,-80.4
84370,1984-09-01,25.7,0.0,,1013.0,,Tumbes,-3.55,-80.4
84370,1984-10-01,25.6,0.0,,1013.0,,Tumbes,-3.55,-80.4
84370,1984-11-01,25.6,0.0,,1013.0,,Tumbes,-3.55,-80.4
84370,1984-12-01,25.7,0.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1985-01-01,25.7,0.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1985-02-01,26.7,0.0,,1009.2,,Tumbes,-3.55,-80.4
84370,1985-03-01,25.7,0.0,,1009.7,,Tumbes,-3.55,-80.4
84370,1985-04-01,25.9,0.0,,1011.5,,Tumbes,-3.55,-80.4
84370,1985-05-01,25.7,0.0,,1009.7,,Tumbes,-3.55,-80.4
84370,1985-06-01,23.7,0.0,,1012.5,,Tumbes,-3.55,-80.4
84370,1985-07-01,22.9,0.0,,1013.5,,Tumbes,-3.55,-80.4
84370,1985-08-01,22.7,0.0,,1013.5,,Tumbes,-3.55,-80.4
84370,1985-09-01,22.1,0.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1985-10-01,24.6,0.0,,1012.5,,Tumbes,-3.55,-80.4
84370,1985-11-01,23.3,0.0,,1011.7,,Tumbes,-3.55,-80.4
84370,1985-12-01,25.8,0.0,,1013.0,,Tumbes,-3.55,-80.4
84370,1986-01-01,25.9,5.0,,1011.5,,Tumbes,-3.55,-80.4
84370,1986-02-01,26.6,0.5,,1010.7,,Tumbes,-3.55,-80.4
84370,1986-03-01,26.9,0.0,,1010.9,,Tumbes,-3.55,-80.4
84370,1986-04-01,25.8,0.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1986-05-01,25.1,,,,,Tumbes,-3.55,-80.4
84370,1986-06-01,23.7,1.0,,1012.5,,Tumbes,-3.55,-80.4
84370,1986-07-01,22.8,0.0,,1013.5,,Tumbes,-3.55,-80.4
84370,1986-08-01,22.1,0.0,,1011.5,,Tumbes,-3.55,-80.4
84370,1986-09-01,22.8,0.0,,1011.5,,Tumbes,-3.55,-80.4
84370,1986-10-01,23.4,,,,,Tumbes,-3.55,-80.4
84370,1986-11-01,24.8,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1986-12-01,25.7,0.0,,1009.7,,Tumbes,-3.55,-80.4
84370,1987-01-01,25.8,43.0,,1009.7,,Tumbes,-3.55,-80.4
84370,1987-02-01,27.7,174.0,,1009.8,,Tumbes,-3.55,-80.4
84370,1987-03-01,25.8,0.0,,1009.7,,Tumbes,-3.55,-80.4
84370,1987-04-01,27.4,49.0,,1009.6,,Tumbes,-3.55,-80.4
84370,1987-05-01,26.6,0.0,,1009.7,,Tumbes,-3.55,-80.4
84370,1987-06-01,27.1,0.0,,1009.9,,Tumbes,-3.55,-80.4
84370,1987-07-01,24.5,0.0,,1009.9,,Tumbes,-3.55,-80.4
84370,1987-08-01,23.5,0.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1987-09-01,23.5,0.0,,1012.1,,Tumbes,-3.55,-80.4
84370,1987-10-01,24.3,0.0,,1012.3,,Tumbes,-3.55,-80.4
84370,1987-11-01,24.8,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1987-12-01,25.9,0.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1988-01-01,26.4,8.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1988-02-01,27.1,33.0,,1009.5,,Tumbes,-3.55,-80.4
84370,1988-03-01,26.9,0.5,,1010.5,,Tumbes,-3.55,-80.4
84370,1988-04-01,26.7,30.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1988-05-01,26.5,1.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1988-06-01,24.3,0.0,,1012.6,,Tumbes,-3.55,-80.4
84370,1988-07-01,23.1,0.0,,1012.8,,Tumbes,-3.55,-80.4
84370,1988-08-01,22.2,0.0,,1012.9,,Tumbes,-3.55,-80.4
84370,1988-09-01,,0.0,,,,Tumbes,-3.55,-80.4
84370,1988-10-01,23.2,0.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1988-11-01,23.7,1.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1989-01-01,26.1,86.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1989-04-01,26.4,23.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1989-05-01,25.0,0.0,,1011.2,,Tumbes,-3.55,-80.4
84370,1989-06-01,23.4,1.0,,1012.3,,Tumbes,-3.55,-80.4
84370,1989-07-01,22.7,0.0,,1012.8,,Tumbes,-3.55,-80.4
84370,1989-08-01,21.5,3.0,,1012.9,,Tumbes,-3.55,-80.4
84370,1989-09-01,22.1,0.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1989-10-01,23.1,0.0,,1012.4,,Tumbes,-3.55,-80.4
84370,1989-11-01,24.0,5.0,,1011.2,,Tumbes,-3.55,-80.4
84370,1989-12-01,24.9,0.0,,1012.4,,Tumbes,-3.55,-80.4
84370,1990-02-01,26.7,59.0,,1011.5,,Tumbes,-3.55,-80.4
84370,1990-03-01,27.3,7.0,,1010.4,,Tumbes,-3.55,-80.4
84370,1990-04-01,27.0,1.0,,1010.2,,Tumbes,-3.55,-80.4
84370,1990-05-01,26.2,1.0,,1010.4,,Tumbes,-3.55,-80.4
84370,1990-06-01,24.8,3.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1990-07-01,23.0,0.0,,1012.4,,Tumbes,-3.55,-80.4
84370,1990-08-01,21.8,0.5,,1012.9,,Tumbes,-3.55,-80.4
84370,1991-03-01,27.7,79.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1991-05-01,26.8,29.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1991-06-01,24.9,0.5,,1011.4,,Tumbes,-3.55,-80.4
84370,1991-07-01,23.5,0.0,,1012.2,,Tumbes,-3.55,-80.4
84370,1991-08-01,23.1,0.5,,1012.5,,Tumbes,-3.55,-80.4
84370,1991-09-01,22.4,0.0,,1012.3,,Tumbes,-3.55,-80.4
84370,1991-10-01,23.6,0.0,,1011.2,,Tumbes,-3.55,-80.4
84370,1991-11-01,,0.0,,,,Tumbes,-3.55,-80.4
84370,1991-12-01,26.0,0.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1992-01-01,26.7,47.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1992-02-01,27.2,92.0,,1010.1,,Tumbes,-3.55,-80.4
84370,1992-04-01,27.5,354.0,,1009.1,,Tumbes,-3.55,-80.4
84370,1992-06-01,27.0,,,1009.4,,Tumbes,-3.55,-80.4
84370,1992-07-01,24.0,0.0,,1012.1,,Tumbes,-3.55,-80.4
84370,1992-08-01,23.1,0.0,,1012.6,,Tumbes,-3.55,-80.4
84370,1992-09-01,22.9,1.0,,1011.6,,Tumbes,-3.55,-80.4
84370,1992-10-01,23.4,0.5,,1011.6,,Tumbes,-3.55,-80.4
84370,1992-11-01,23.8,3.0,,1011.1,,Tumbes,-3.55,-80.4
84370,1992-12-01,24.9,9.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1993-01-01,26.4,0.5,,1011.2,,Tumbes,-3.55,-80.4
84370,1993-02-01,26.5,,,1010.8,,Tumbes,-3.55,-80.4
84370,1993-03-01,,22.0,,,,Tumbes,-3.55,-80.4
84370,1993-04-01,27.1,64.0,,1009.6,,Tumbes,-3.55,-80.4
84370,1993-05-01,26.5,30.0,,1010.6,,Tumbes,-3.55,-80.4
84370,1993-06-01,25.8,0.0,,1010.8,,Tumbes,-3.55,-80.4
84370,1993-07-01,24.7,0.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1993-08-01,23.2,0.5,,1012.5,,Tumbes,-3.55,-80.4
84370,1993-09-01,23.5,0.0,,1012.5,,Tumbes,-3.55,-80.4
84370,1993-10-01,23.8,5.0,,1011.9,,Tumbes,-3.55,-80.4
84370,1993-11-01,,0.0,,,,Tumbes,-3.55,-80.4
84370,1993-12-01,25.4,9.0,,1010.6,,Tumbes,-3.55,-80.4
84370,1994-01-01,26.6,,,1011.0,,Tumbes,-3.55,-80.4
84370,1994-02-01,26.4,22.0,,1010.7,,Tumbes,-3.55,-80.4
84370,1994-03-01,,76.0,,,,Tumbes,-3.55,-80.4
84370,1994-04-01,,26.0,,,,Tumbes,-3.55,-80.4
84370,1994-05-01,26.0,0.0,,1011.2,,Tumbes,-3.55,-80.4
84370,1994-06-01,24.5,0.0,,1012.1,,Tumbes,-3.55,-80.4
84370,1994-07-01,22.4,0.0,,1012.3,,Tumbes,-3.55,-80.4
84370,1994-08-01,21.5,0.0,,1013.3,,Tumbes,-3.55,-80.4
84370,1994-09-01,25.6,2.0,,1012.0,,Tumbes,-3.55,-80.4
84370,1994-10-01,24.2,0.5,,,,Tumbes,-3.55,-80.4
84370,1994-11-01,24.7,0.5,,1012.1,,Tumbes,-3.55,-80.4
84370,1994-12-01,26.2,6.0,,1010.7,,Tumbes,-3.55,-80.4
84370,1995-01-01,,17.0,,,,Tumbes,-3.55,-80.4
84370,1995-03-01,,51.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1995-04-01,27.4,2.0,,,,Tumbes,-3.55,-80.4
84370,1995-05-01,26.5,0.0,,1011.4,,Tumbes,-3.55,-80.4
84370,1995-06-01,25.7,0.0,,,,Tumbes,-3.55,-80.4
84370,1995-07-01,24.2,0.0,,1012.2,,Tumbes,-3.55,-80.4
84370,1995-08-01,23.1,0.0,,1012.8,,Tumbes,-3.55,-80.4
84370,1995-09-01,23.5,0.0,,,,Tumbes,-3.55,-80.4
84370,1995-10-01,23.3,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1995-11-01,24.3,14.2,,,,Tumbes,-3.55,-80.4
84370,1995-12-01,24.8,8.0,,1011.3,,Tumbes,-3.55,-80.4
84370,1996-01-01,26.3,22.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1996-02-01,26.9,30.0,,,,Tumbes,-3.55,-80.4
84370,1996-03-01,27.1,22.0,,,,Tumbes,-3.55,-80.4
84370,1996-04-01,26.2,9.0,,1010.0,,Tumbes,-3.55,-80.4
84370,1996-05-01,25.7,0.0,,1011.4,,Tumbes,-3.55,-80.4
84370,1996-06-01,23.1,0.0,,1011.5,,Tumbes,-3.55,-80.4
84370,1996-07-01,21.7,0.0,,1012.4,,Tumbes,-3.55,-80.4
84370,1996-08-01,22.0,0.0,,1012.2,,Tumbes,-3.55,-80.4
84370,1996-09-01,22.4,0.0,,,,Tumbes,-3.55,-80.4
84370,1996-10-01,22.5,0.5,,1011.5,,Tumbes,-3.55,-80.4
84370,1996-11-01,23.0,7.0,,,,Tumbes,-3.55,-80.4
84370,1996-12-01,25.1,0.5,,1009.6,,Tumbes,-3.55,-80.4
84370,1997-01-01,25.8,5.0,,,,Tumbes,-3.55,-80.4
84370,1997-02-01,27.3,37.0,,1008.8,,Tumbes,-3.55,-80.4
84370,1997-03-01,28.1,85.0,,1009.0,,Tumbes,-3.55,-80.4
84370,1997-04-01,26.8,45.0,,,,Tumbes,-3.55,-80.4
84370,1997-05-01,27.6,31.0,,,,Tumbes,-3.55,-80.4
84370,1997-06-01,27.3,5.0,,,,Tumbes,-3.55,-80.4
84370,1997-07-01,27.4,2.0,,,,Tumbes,-3.55,-80.4
84370,1997-08-01,27.3,0.0,,,,Tumbes,-3.55,-80.4
84370,1997-09-01,27.1,4.4,,,,Tumbes,-3.55,-80.4
84370,1997-10-01,27.2,8.0,,1009.4,,Tumbes,-3.55,-80.4
84370,1997-11-01,27.0,139.2,,,,Tumbes,-3.55,-80.4
84370,1997-12-01,27.6,,,,,Tumbes,-3.55,-80.4
84370,1998-01-01,27.6,471.1,,,,Tumbes,-3.55,-80.4
84370,1998-02-01,27.9,552.0,,,,Tumbes,-3.55,-80.4
84370,1998-03-01,27.8,433.9,,,,Tumbes,-3.55,-80.4
84370,1998-04-01,28.0,337.6,,,,Tumbes,-3.55,-80.4
84370,1998-05-01,27.6,189.0,,,,Tumbes,-3.55,-80.4
84370,1998-06-01,26.6,0.5,,,,Tumbes,-3.55,-80.4
84370,1998-07-01,25.2,2.0,,1011.3,,Tumbes,-3.55,-80.4
84370,1998-08-01,24.3,0.5,,,,Tumbes,-3.55,-80.4
84370,1998-09-01,,0.0,,,,Tumbes,-3.55,-80.4
84370,1998-10-01,23.8,0.5,,1011.4,,Tumbes,-3.55,-80.4
84370,1998-11-01,23.8,0.0,,,,Tumbes,-3.55,-80.4
84370,1998-12-01,24.4,6.0,,1010.9,,Tumbes,-3.55,-80.4
84370,1999-01-01,,14.0,,,,Tumbes,-3.55,-80.4
84370,1999-02-01,,116.0,,,,Tumbes,-3.55,-80.4
84370,1999-03-01,26.6,77.0,,1008.8,,Tumbes,-3.55,-80.4
84370,1999-04-01,,47.0,,,,Tumbes,-3.55,-80.4
84370,1999-05-01,25.1,12.0,,1011.0,,Tumbes,-3.55,-80.4
84370,1999-06-01,23.6,0.5,,,,Tumbes,-3.55,-80.4
84370,1999-07-01,24.5,6.0,,1012.1,,Tumbes,-3.55,-80.4
84370,1999-08-01,21.6,0.5,,,,Tumbes,-3.55,-80.4
84370,1999-09-01,22.4,1.0,,1012.1,,Tumbes,-3.55,-80.4
84370,1999-10-01,23.8,0.5,,,,Tumbes,-3.55,-80.4
84370,1999-11-01,24.0,0.5,,,,Tumbes,-3.55,-80.4
84370,1999-12-01,25.2,4.0,,,,Tumbes,-3.55,-80.4
84370,2000-01-01,25.7,6.0,,1010.9,,Tumbes,-3.55,-80.4
84370,2000-02-01,27.0,56.0,,1011.5,,Tumbes,-3.55,-80.4
84370,2000-03-01,25.6,85.0,,1009.8,,Tumbes,-3.55,-80.4
84370,2000-04-01,26.0,45.0,,1010.2,,Tumbes,-3.55,-80.4
84370,2000-05-01,25.6,20.0,,1010.7,,Tumbes,-3.55,-80.4
84370,2000-06-01,23.8,2.0,,1011.5,,Tumbes,-3.55,-80.4
84370,2000-07-01,23.6,0.0,,1011.4,,Tumbes,-3.55,-80.4
84370,2000-08-01,22.8,2.0,,1010.9,,Tumbes,-3.55,-80.4
84370,2000-09-01,23.7,2.0,,1011.6,,Tumbes,-3.55,-80.4
84370,2000-10-01,24.5,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,2000-11-01,23.9,0.0,,1010.8,,Tumbes,-3.55,-80.4
84370,2000-12-01,25.8,9.0,,1010.2,,Tumbes,-3.55,-80.4
84370,2001-01-01,27.1,122.0,,1010.5,,Tumbes,-3.55,-80.4
84370,2001-02-01,27.3,131.0,,1008.3,,Tumbes,-3.55,-80.4
84370,2001-06-01,,0.5,,,,Tumbes,-3.55,-80.4
84370,2001-07-01,,1.0,,,,Tumbes,-3.55,-80.4
84370,2001-08-01,23.0,,,,,Tumbes,-3.55,-80.4
84370,2002-02-01,27.5,,,,,Tumbes,-3.55,-80.4
84370,2002-05-01,,0.0,,,,Tumbes,-3.55,-80.4
84370,2002-06-01,,1.0,,,,Tumbes,-3.55,-80.4
84370,2002-07-01,,0.0,,,,Tumbes,-3.55,-80.4
84370,2002-08-01,23.2,0.0,,1011.0,,Tumbes,-3.55,-80.4
84370,2002-09-01,23.6,0.0,,1011.4,,Tumbes,-3.55,-80.4
84370,2002-10-01,24.5,0.0,,1010.4,,Tumbes,-3.55,-80.4
84370,2002-11-01,25.3,0.0,,1010.3,,Tumbes,-3.55,-80.4
84370,2002-12-01,26.3,17.0,,1009.4,,Tumbes,-3.55,-80.4
84370,2003-01-01,27.4,21.0,,1008.9,,Tumbes,-3.55,-80.4
84370,2003-02-01,27.3,62.0,,1008.2,,Tumbes,-3.55,-80.4
84370,2003-03-01,,16.0,,,,Tumbes,-3.55,-80.4
84370,2003-04-01,27.8,18.0,,1008.7,,Tumbes,-3.55,-80.4
84370,2003-05-01,27.2,5.0,,1009.0,,Tumbes,-3.55,-80.4
84370,2003-06-01,24.6,0.0,,1010.4,,Tumbes,-3.55,-80.4
84370,2003-07-01,23.4,4.0,,1010.6,,Tumbes,-3.55,-80.4
84370,2003-08-01,23.7,1.0,,,,Tumbes,-3.55,-80.4
84370,2003-09-01,,0.5,,,,Tumbes,-3.55,-80.4
84370,2003-10-01,24.5,0.0,,1010.2,,Tumbes,-3.55,-80.4
84370,2003-11-01,24.8,2.0,,1009.7,,Tumbes,-3.55,-80.4
84370,2003-12-01,26.1,49.0,,1009.1,,Tumbes,-3.55,-80.4
84370,2004-01-01,27.0,6.0,,1009.3,,Tumbes,-3.55,-80.4
84370,2004-02-01,27.6,41.0,,1009.0,,Tumbes,-3.55,-80.4
84370,2004-03-01,27.9,38.0,,1007.5,,Tumbes,-3.55,-80.4
84370,2004-04-01,27.6,37.0,,1009.1,,Tumbes,-3.55,-80.4
84370,2004-05-01,26.8,4.0,,1009.3,,Tumbes,-3.55,-80.4
84370,2004-06-01,24.9,0.0,,1010.0,,Tumbes,-3.55,-80.4
84370,2004-07-01,23.6,0.0,,1010.7,,Tumbes,-3.55,-80.4
84370,2004-08-01,23.6,0.0,,1010.9,,Tumbes,-3.55,-80.4
84370,2004-09-01,24.1,0.0,,1010.6,,Tumbes,-3.55,-80.4
84370,2004-10-01,24.5,1.0,,1010.5,,Tumbes,-3.55,-80.4
84370,2004-11-01,24.7,0.0,,1009.7,,Tumbes,-3.55,-80.4
84370,2004-12-01,26.0,3.0,,1009.3,,Tumbes,-3.55,-80.4
84370,2005-01-01,27.9,0.0,,1009.0,,Tumbes,-3.55,-80.4
84370,2005-02-01,27.6,11.0,,1008.5,,Tumbes,-3.55,-80.4
84370,2005-04-01,28.3,37.0,,1008.3,,Tumbes,-3.55,-80.4
84370,2005-05-01,26.4,0.0,,1009.8,,Tumbes,-3.55,-80.4
84370,2005-06-01,24.1,0.0,,1010.4,,Tumbes,-3.55,-80.4
84370,2005-07-01,23.6,0.0,,1010.9,,Tumbes,-3.55,-80.4
84370,2005-08-01,22.7,1.0,,1011.5,,Tumbes,-3.55,-80.4
84370,2005-09-01,22.8,0.0,,1011.3,,Tumbes,-3.55,-80.4
84370,2005-10-01,23.0,3.0,,1012.0,,Tumbes,-3.55,-80.4
84370,2005-11-01,24.1,0.0,,1010.9,,Tumbes,-3.55,-80.4
84370,2005-12-01,25.4,,,,,Tumbes,-3.55,-80.4
84370,2006-01-01,26.8,62.0,,1009.3,,Tumbes,-3.55,-80.4
84370,2006-02-01,27.1,271.0,,1009.2,,Tumbes,-3.55,-80.4
84370,2006-03-01,27.5,137.0,,1009.1,,Tumbes,-3.55,-80.4
